Ticker Symbol,Sector,Date,Price,Open,High,Low,Volume,Change
AP,Industrial,5/27/2016,45.45,45.25,46,45.25,2.03M,0.1%
AP,Industrial,5/30/2016,46.5,45.45,47,45.45,3.77M,2.3%
AP,Industrial,5/31/2016,46,46.6,46.95,45.5,6.40M,-1.1%
AP,Industrial,6/1/2016,46.1,46.6,47,45.7,2.57M,0.2%
AP,Industrial,6/2/2016,45.8,46.1,46.8,45.8,1.88M,-0.7%
AP,Industrial,6/3/2016,45.6,46.3,46.3,45.6,1.61M,-0.4%
AP,Industrial,6/6/2016,46,46.95,47.05,45.6,2.26M,0.9%
AP,Industrial,6/7/2016,48.9,47.2,48.9,46.25,5.27M,6.3%
AP,Industrial,6/8/2016,47.05,48.4,48.6,46.7,3.45M,-3.8%
AP,Industrial,6/9/2016,46.55,47.05,47.2,46.4,1.40M,-1.1%
AP,Industrial,6/10/2016,46.5,46.55,47,46.2,2.91M,-0.1%
AP,Industrial,6/13/2016,46.3,46.2,46.5,45.8,1.15M,-0.4%
AP,Industrial,6/14/2016,45.3,46,46,45,2.95M,-2.2%
AP,Industrial,6/15/2016,45.35,45.3,46,45.3,1.77M,0.1%
AP,Industrial,6/16/2016,45.5,45.55,46.2,45.5,883.20K,0.3%
AP,Industrial,6/17/2016,46.4,46.1,46.7,46.05,2.81M,2.0%
AP,Industrial,6/20/2016,46.25,46.5,46.55,46.2,480.50K,-0.3%
AP,Industrial,6/21/2016,46.9,46.55,47,46.35,2.05M,1.4%
AP,Industrial,6/22/2016,46.8,47,47,46.7,953.90K,-0.2%
AP,Industrial,6/23/2016,46.85,46.8,46.9,46.55,771.30K,0.1%
AP,Industrial,6/24/2016,46.2,47,47,46,747.10K,-1.4%
AP,Industrial,6/27/2016,46.8,46,47,45.8,1.11M,1.3%
AP,Industrial,6/28/2016,46.25,46.5,46.5,46,1.39M,-1.2%
AP,Industrial,6/29/2016,46.4,46.5,46.75,46.15,1.13M,0.3%
AP,Industrial,6/30/2016,46.05,46.5,47.65,45.8,4.70M,-0.8%
AP,Industrial,7/1/2016,45.9,46,46.7,45.5,2.42M,-0.3%
AP,Industrial,7/4/2016,45,45.9,46.3,44.5,3.60M,-2.0%
AP,Industrial,7/5/2016,45,45.25,45.25,44.8,2.36M,0.0%
AP,Industrial,7/7/2016,44.95,45,45.2,44.9,2.42M,-0.1%
AP,Industrial,7/8/2016,44,45,45.65,44,3.43M,-2.1%
AP,Industrial,7/11/2016,44.3,45.2,45.5,44,4.05M,0.7%
AP,Industrial,7/12/2016,44.65,44.85,45.25,44.5,2.15M,0.8%
AP,Industrial,7/13/2016,44.95,45,45.35,44.8,1.94M,0.7%
AP,Industrial,7/14/2016,45.05,44.95,45.15,44.4,1.14M,0.2%
AP,Industrial,7/15/2016,45.4,45.25,45.55,45.05,2.18M,0.8%
AP,Industrial,7/18/2016,45,45.4,45.4,44.9,2.69M,-0.9%
AP,Industrial,7/19/2016,45.25,45.2,45.4,45.1,1.47M,0.6%
AP,Industrial,7/20/2016,45.45,45.25,45.55,45.1,1.91M,0.4%
AP,Industrial,7/21/2016,46.65,45.45,46.65,45.25,2.24M,2.6%
AP,Industrial,7/22/2016,45.55,46.6,46.6,45.25,1.75M,-2.4%
AP,Industrial,7/25/2016,44.05,45.6,46,44.05,2.24M,-3.3%
AP,Industrial,7/26/2016,45,44.35,45.4,44.35,2.24M,2.2%
AP,Industrial,7/27/2016,45.2,45,45.4,44.5,1.14M,0.4%
AP,Industrial,7/28/2016,45.35,45.2,45.4,44.85,3.22M,0.3%
AP,Industrial,7/29/2016,45.25,45.25,45.45,45,1.38M,-0.2%
AP,Industrial,8/1/2016,45.5,45.25,45.55,45,1.72M,0.6%
AP,Industrial,8/2/2016,45.45,45,45.5,45,1.58M,-0.1%
AP,Industrial,8/3/2016,45.35,45.6,45.6,45.05,2.30M,-0.2%
AP,Industrial,8/4/2016,45.4,45.35,45.7,45.2,1.77M,0.1%
AP,Industrial,8/5/2016,45.55,45.6,45.8,45.45,512.40K,0.3%
AP,Industrial,8/8/2016,45.6,45.7,46,45.55,7.09M,0.1%
AP,Industrial,8/9/2016,46,45.65,46.15,45.65,1.32M,0.9%
AP,Industrial,8/10/2016,45.95,46,46.1,45.85,972.80K,-0.1%
AP,Industrial,8/11/2016,45.65,46.1,46.3,45.4,1.21M,-0.7%
AP,Industrial,8/12/2016,45.85,45.9,46.3,45.65,1.09M,0.4%
AP,Industrial,8/15/2016,45.75,45.85,46,45.5,919.70K,-0.2%
AP,Industrial,8/16/2016,46.45,45.85,46.45,45.8,784.20K,1.5%
AP,Industrial,8/17/2016,45.7,46.45,46.5,45.5,1.35M,-1.6%
AP,Industrial,8/18/2016,45.85,45.85,46.4,45.6,1.18M,0.3%
AP,Industrial,8/19/2016,46.4,46.3,46.65,45.9,1.26M,1.2%
AP,Industrial,8/22/2016,46.15,46.5,46.5,46,1.15M,-0.5%
AP,Industrial,8/23/2016,46.1,46.15,46.15,45.95,1.74M,-0.1%
AP,Industrial,8/24/2016,45.9,46.1,46.1,45.7,1.85M,-0.4%
AP,Industrial,8/25/2016,45.8,46.1,46.3,45.6,1.17M,-0.2%
AP,Industrial,8/26/2016,45.65,45.8,46,45.6,6.13M,-0.3%
AP,Industrial,8/30/2016,45.6,46.25,46.25,45.4,3.65M,-0.1%
AP,Industrial,8/31/2016,45.5,45.6,46,45.5,2.30M,-0.2%
AP,Industrial,9/1/2016,45.5,45.8,45.8,45,1.06M,0.0%
AP,Industrial,9/2/2016,45.95,45.5,46.15,45.45,2.31M,1.0%
AP,Industrial,9/5/2016,45.65,45.9,45.9,45.55,318.90K,-0.7%
AP,Industrial,9/6/2016,45.35,45.55,45.55,45.05,2.46M,-0.7%
AP,Industrial,9/7/2016,45,45.05,45.3,44.7,1.59M,-0.8%
AP,Industrial,9/8/2016,45.4,44.85,45.65,44.15,1.68M,0.9%
AP,Industrial,9/9/2016,44.5,45.65,45.65,44.5,1.10M,-2.0%
AP,Industrial,9/13/2016,44.1,44.5,44.5,44.1,1.07M,-0.9%
AP,Industrial,9/14/2016,44.65,44.1,44.85,44.1,1.11M,1.3%
AP,Industrial,9/15/2016,46.1,44.95,46.15,44.5,1.48M,3.3%
AP,Industrial,9/16/2016,44.75,46,46.05,44.55,2.12M,-2.9%
AP,Industrial,9/19/2016,45.75,45.45,45.95,44.9,1.89M,2.2%
AP,Industrial,9/20/2016,45.6,45.75,46,45.5,1.14M,-0.3%
AP,Industrial,9/21/2016,45.2,45.6,45.6,45,1.42M,-0.9%
AP,Industrial,9/22/2016,45.65,45.2,46.1,45.2,1.84M,1.0%
AP,Industrial,9/23/2016,45.15,45.75,45.95,44.7,2.04M,-1.1%
AP,Industrial,9/26/2016,45.15,45,45.15,44.8,1.22M,0.0%
AP,Industrial,9/27/2016,45.7,45.15,46.05,45.15,2.85M,1.2%
AP,Industrial,9/28/2016,45.65,45.9,46.2,45.5,1.95M,-0.1%
AP,Industrial,9/29/2016,45.65,46.25,46.25,45.6,1.24M,0.0%
AP,Industrial,9/30/2016,45.65,45.65,45.7,45.1,1.91M,0.0%
AP,Industrial,10/3/2016,45.65,45.65,45.7,45.3,570.50K,0.0%
AP,Industrial,10/4/2016,45.65,46.5,46.8,45.6,1.65M,0.0%
AP,Industrial,10/5/2016,45.9,45.65,46.2,45.65,616.20K,0.6%
AP,Industrial,10/6/2016,45.85,46,46.2,45.7,102.90K,-0.1%
AP,Industrial,10/7/2016,45.7,45.85,45.85,45,2.44M,-0.3%
AP,Industrial,10/10/2016,45.65,45.7,45.7,44.5,791.90K,-0.1%
AP,Industrial,10/11/2016,45.65,45.25,45.8,45.25,1.41M,0.0%
AP,Industrial,10/12/2016,45.65,45,46,45,1.17M,0.0%
AP,Industrial,10/13/2016,45.35,45,45.6,45,2.09M,-0.7%
AP,Industrial,10/14/2016,45.65,46,46,45,2.26M,0.7%
AP,Industrial,10/17/2016,45.8,44.6,46.3,44.5,1.82M,0.3%
AP,Industrial,10/18/2016,46.3,45.8,46.5,45.1,2.08M,1.1%
AP,Industrial,10/19/2016,46.4,46.55,46.55,46.25,1.38M,0.2%
AP,Industrial,10/20/2016,45.9,46.2,46.25,45.25,867.80K,-1.1%
AP,Industrial,10/21/2016,45.95,46.15,46.6,45.3,513.10K,0.1%
AP,Industrial,10/24/2016,45.25,45.2,45.35,45.1,1.44M,-1.5%
AP,Industrial,10/25/2016,45.35,45.25,45.45,45.2,840.60K,0.2%
AP,Industrial,10/26/2016,45.4,45.1,46.3,45.05,1.29M,0.1%
AP,Industrial,10/27/2016,45.35,45.5,45.6,45,2.20M,-0.1%
AP,Industrial,10/28/2016,45.95,45.35,45.95,45.05,2.06M,1.3%
AP,Industrial,11/2/2016,45,45.95,45.95,44.9,2.32M,-2.1%
AP,Industrial,11/3/2016,44.5,44.65,44.8,43.5,2.73M,-1.1%
AP,Industrial,11/4/2016,44.7,44.25,45.05,43.7,1.20M,0.5%
AP,Industrial,11/7/2016,44,44.5,44.6,43.7,1.49M,-1.6%
AP,Industrial,11/8/2016,45,44.8,45,44,775.60K,2.3%
AP,Industrial,11/9/2016,45.3,45,45.3,44.2,601.90K,0.7%
AP,Industrial,11/10/2016,44.85,45.8,45.8,44.2,844.70K,-1.0%
AP,Industrial,11/11/2016,43.35,44.2,44.2,43,2.26M,-3.3%
AP,Industrial,11/14/2016,42.5,43.1,43.1,42,3.04M,-2.0%
AP,Industrial,11/15/2016,42.9,42.1,43,42.1,1.36M,0.9%
AP,Industrial,11/16/2016,42.65,42.9,42.9,42,2.28M,-0.6%
AP,Industrial,11/17/2016,42.95,44,44.45,42.65,1.68M,0.7%
AP,Industrial,11/18/2016,43.5,43.95,43.95,42.9,473.20K,1.3%
AP,Industrial,11/21/2016,43.8,44.25,44.25,42,2.78M,0.7%
AP,Industrial,11/22/2016,42.45,42.75,43,42.2,2.60M,-3.1%
AP,Industrial,11/23/2016,42.4,42.45,43.2,41.7,2.64M,-0.1%
AP,Industrial,11/24/2016,42.55,42.8,42.8,42.4,862.30K,0.4%
AP,Industrial,11/25/2016,42.9,42.55,43.05,42.1,1.04M,0.8%
AP,Industrial,11/28/2016,42.95,42.9,43.25,42.65,1.03M,0.1%
AP,Industrial,11/29/2016,42.9,43,43.2,42.6,4.56M,-0.1%
AP,Industrial,12/1/2016,42.5,43.6,44.4,42.5,1.97M,-0.9%
AP,Industrial,12/2/2016,43,43.2,43.2,42.5,925.90K,1.2%
AP,Industrial,12/5/2016,42.95,43,43,42.5,422.30K,-0.1%
AP,Industrial,12/6/2016,42.95,43.25,43.25,42.5,866.10K,0.0%
AP,Industrial,12/7/2016,42.95,42.2,43.2,42.2,769.90K,0.0%
AP,Industrial,12/8/2016,44,43.25,44,42.95,1.30M,2.4%
AP,Industrial,12/9/2016,44.4,44,44.45,43.9,1.06M,0.9%
AP,Industrial,12/12/2016,43.7,44,44.4,43.4,496.00K,-1.6%
AP,Industrial,12/13/2016,43.7,44.7,44.7,43.6,646.70K,0.0%
AP,Industrial,12/14/2016,43.95,43.8,44.15,43.5,930.10K,0.6%
AP,Industrial,12/15/2016,42.65,43.95,44.1,42.65,863.70K,-3.0%
AP,Industrial,12/16/2016,43,42.7,43.9,42.7,1.05M,0.8%
AP,Industrial,12/19/2016,43,43,43,42.7,2.15M,0.0%
AP,Industrial,12/20/2016,43,42.8,43,42.55,2.29M,0.0%
AP,Industrial,12/21/2016,43.1,43.65,43.65,42.85,1.56M,0.2%
AP,Industrial,12/22/2016,42.5,42.7,42.75,41.9,1.20M,-1.4%
AP,Industrial,12/23/2016,41.5,41.85,42.5,41.5,966.50K,-2.4%
AP,Industrial,12/27/2016,42.3,41.5,42.5,41.4,520.70K,1.9%
AP,Industrial,12/28/2016,43.5,42.75,43.55,42.3,1.11M,2.8%
AP,Industrial,12/29/2016,41.7,43.5,43.5,41.7,3.27M,-4.1%
AP,Industrial,1/3/2017,42,42.15,42.15,41.7,1.47M,0.7%
AP,Industrial,1/4/2017,43.05,42,43.05,41.8,985.20K,2.5%
AP,Industrial,1/5/2017,43.5,42.35,43.7,42.35,9.73M,1.1%
AP,Industrial,1/6/2017,43.45,43.3,43.85,43,3.51M,-0.1%
AP,Industrial,1/9/2017,43.3,43.8,43.8,43.2,1.66M,-0.4%
AP,Industrial,1/10/2017,43.7,43.5,43.85,43,1.48M,0.9%
AP,Industrial,1/11/2017,43.35,43.6,43.7,43,1.41M,-0.8%
AP,Industrial,1/12/2017,43.8,43.6,44.15,43.45,2.72M,1.0%
AP,Industrial,1/13/2017,43.85,43.8,44,43.5,1.73M,0.1%
AP,Industrial,1/16/2017,43.65,43.95,43.95,43.6,1.04M,-0.5%
AP,Industrial,1/17/2017,43.75,43.75,44,43.7,1.10M,0.2%
AP,Industrial,1/18/2017,43.6,44,44,43.55,1.31M,-0.3%
AP,Industrial,1/19/2017,44.05,43.7,44.1,43.6,2.29M,1.0%
AP,Industrial,1/20/2017,43.6,43.55,43.75,43.55,1.36M,-1.0%
AP,Industrial,1/23/2017,44,44.5,44.5,43.6,1.10M,0.9%
AP,Industrial,1/24/2017,43.85,44.05,44.05,43.7,1.25M,-0.3%
AP,Industrial,1/25/2017,43.9,43.9,44,43.6,1.21M,0.1%
AP,Industrial,1/26/2017,43.85,44.05,44.1,43.85,1.46M,-0.1%
AP,Industrial,1/27/2017,43.7,43.8,44.1,43.65,948.70K,-0.3%
AP,Industrial,1/30/2017,43.6,43.75,43.75,43.3,691.50K,-0.2%
AP,Industrial,1/31/2017,42.2,44,44,42.2,1.97M,-3.2%
AP,Industrial,2/1/2017,42.35,43.65,43.65,42.35,2.42M,0.4%
AP,Industrial,2/2/2017,42.4,42.6,43.4,42.3,3.18M,0.1%
AP,Industrial,2/3/2017,43.05,42.4,43.2,42.35,2.38M,1.5%
AP,Industrial,2/6/2017,43.4,43.05,43.4,42.45,1.12M,0.8%
AP,Industrial,2/7/2017,43.2,43,43.3,43,1.11M,-0.5%
AP,Industrial,2/8/2017,43.1,43.35,43.35,43.1,1.13M,-0.2%
AP,Industrial,2/9/2017,43.3,43.1,43.4,43.1,2.15M,0.5%
AP,Industrial,2/10/2017,43.45,43.4,43.45,43.25,1.64M,0.4%
AP,Industrial,2/13/2017,44,43.5,44,43.25,1.87M,1.3%
AP,Industrial,2/14/2017,43.45,43.25,43.95,43.25,1.52M,-1.3%
AP,Industrial,2/15/2017,43,43.8,43.8,42.25,1.30M,-1.0%
AP,Industrial,2/16/2017,43.4,43,44.15,43,996.40K,0.9%
AP,Industrial,2/17/2017,43,44,44,42.8,2.48M,-0.9%
AP,Industrial,2/20/2017,43,43.5,43.5,42.9,1.36M,0.0%
AP,Industrial,2/21/2017,43.1,43.05,43.4,42.95,1.30M,0.2%
AP,Industrial,2/22/2017,43.75,43,44,43,1.68M,1.5%
AP,Industrial,2/23/2017,44.25,43.8,44.25,43.8,1.24M,1.1%
AP,Industrial,2/24/2017,43.5,44.3,44.3,43.5,893.00K,-1.7%
AP,Industrial,2/27/2017,43.7,44.15,44.25,43.65,576.60K,0.5%
AP,Industrial,2/28/2017,43,43.7,43.8,42.8,1.43M,-1.6%
AP,Industrial,3/1/2017,42.8,43,43.15,42.75,466.90K,-0.5%
AP,Industrial,3/2/2017,43.1,42.75,43.75,42.75,1.15M,0.7%
AP,Industrial,3/3/2017,43.75,43.2,43.75,43,916.00K,1.5%
AP,Industrial,3/6/2017,43.8,43.75,44.05,43,2.13M,0.1%
AP,Industrial,3/7/2017,43.45,43.85,43.9,43.1,2.26M,-0.8%
AP,Industrial,3/8/2017,43.8,43.5,43.9,43.5,1.66M,0.8%
AP,Industrial,3/9/2017,43.75,43.75,43.8,43.65,328.60K,-0.1%
AP,Industrial,3/10/2017,43,43.75,43.75,43,525.20K,-1.7%
AP,Industrial,3/13/2017,43,43.85,43.85,42.85,1.22M,0.0%
AP,Industrial,3/14/2017,43.1,43.6,43.6,43,767.90K,0.2%
AP,Industrial,3/15/2017,43.5,43.1,43.55,43.1,2.25M,0.9%
AP,Industrial,3/16/2017,43,43,43.1,41.9,1.20M,-1.2%
AP,Industrial,3/17/2017,43.5,43.3,43.5,43.1,3.09M,1.2%
AP,Industrial,3/20/2017,43,43.4,43.4,42.75,1.71M,-1.2%
AP,Industrial,3/21/2017,42.3,43.2,43.3,42.3,1.95M,-1.6%
AP,Industrial,3/22/2017,42.7,42.3,43,42.05,1.76M,1.0%
AP,Industrial,3/23/2017,42.7,42.8,42.8,42.1,1.40M,0.0%
AP,Industrial,3/24/2017,42.1,42.7,42.7,42,2.40M,-1.4%
AP,Industrial,3/27/2017,41.55,42.3,42.3,41.4,1.21M,-1.3%
AP,Industrial,3/28/2017,42.1,41.5,42.1,41.5,1.80M,1.3%
AP,Industrial,3/29/2017,41.85,42.1,42.2,41.8,3.73M,-0.6%
AP,Industrial,3/30/2017,41.85,41.9,42.1,41.75,1.05M,0.0%
AP,Industrial,3/31/2017,41.75,41.85,42,41.7,1.87M,-0.2%
AP,Industrial,4/3/2017,41.3,41.6,41.7,41,952.70K,-1.1%
AP,Industrial,4/4/2017,41.7,41.9,41.9,41.4,1.03M,1.0%
AP,Industrial,4/5/2017,41.8,42,42.2,41.5,1.76M,0.2%
AP,Industrial,4/6/2017,42,42,42,41.6,790.60K,0.5%
AP,Industrial,4/7/2017,42.2,41.9,42.3,41.8,1.34M,0.5%
AP,Industrial,4/10/2017,41.8,42.4,42.4,41.6,2.21M,-1.0%
AP,Industrial,4/11/2017,41.5,42,42.1,41.5,1.26M,-0.7%
AP,Industrial,4/12/2017,42,41.5,42,41.5,2.09M,1.2%
AP,Industrial,4/17/2017,41.3,41.95,42,41.3,2.31M,-1.7%
AP,Industrial,4/18/2017,41.65,42,42.2,41.4,1.25M,0.9%
AP,Industrial,4/19/2017,41.3,41.8,41.8,41.2,1.12M,-0.8%
AP,Industrial,4/20/2017,41.35,41.4,41.65,41.25,792.90K,0.1%
AP,Industrial,4/21/2017,41.35,41.75,41.75,41.3,1.06M,0.0%
AP,Industrial,4/24/2017,41.55,41.4,41.8,41.4,424.30K,0.5%
AP,Industrial,4/25/2017,43,41.7,43.7,41.55,4.12M,3.5%
AP,Industrial,4/26/2017,42.8,43,43.1,42.55,826.70K,-0.5%
AP,Industrial,4/27/2017,42.5,42.8,42.8,42.2,1.71M,-0.7%
AP,Industrial,5/2/2017,42,42.45,42.55,41.8,1.85M,-1.2%
AP,Industrial,5/3/2017,42,42,42.35,41.85,567.10K,0.0%
AP,Industrial,5/4/2017,41.95,42,42.3,41.8,1.11M,-0.1%
AP,Industrial,5/5/2017,41.2,41.9,42,41.2,2.36M,-1.8%
AP,Industrial,5/8/2017,41.6,41.35,41.9,41.3,1.76M,1.0%
AP,Industrial,5/9/2017,41,41.8,41.8,41,1.73M,-1.4%
AP,Industrial,5/10/2017,40,41.05,41.2,40,1.97M,-2.4%
AP,Industrial,5/11/2017,40.55,40.1,40.8,40,3.04M,1.4%
AP,Industrial,5/12/2017,40.3,40.75,40.75,40,1.88M,-0.6%
AP,Industrial,5/15/2017,39.8,40.45,40.45,39.65,1.90M,-1.2%
AP,Industrial,5/16/2017,39.75,40,40.1,39.6,1.98M,-0.1%
AP,Industrial,5/17/2017,40,40.1,40.1,39.9,1.86M,0.6%
AP,Industrial,5/18/2017,40,40.1,40.1,39.75,3.65M,0.0%
AP,Industrial,5/19/2017,39.9,40,40,39.8,1.55M,-0.3%
AP,Industrial,5/22/2017,39.65,39.9,40.1,39.55,1.37M,-0.6%
AP,Industrial,5/23/2017,39.7,40,40,39.55,1.89M,0.1%
AP,Industrial,5/24/2017,39.85,39.55,39.95,39.5,1.21M,0.4%
AP,Industrial,5/25/2017,39.6,39.9,39.95,39.5,1.32M,-0.6%
AP,Industrial,5/26/2017,39.6,39.85,39.85,39.55,1.91M,0.0%
AP,Industrial,5/29/2017,39.7,39.6,39.85,39.6,922.60K,0.3%
AP,Industrial,5/30/2017,39.15,39.7,39.7,38.95,8.00M,-1.4%
AP,Industrial,5/31/2017,39.25,39.15,39.5,39,5.21M,0.3%
AP,Industrial,6/1/2017,39.4,39.3,39.6,39.2,2.11M,0.4%
AP,Industrial,6/2/2017,39.4,39.6,39.6,39.2,1.36M,0.0%
AP,Industrial,6/5/2017,38.8,39.5,39.6,38.8,1.79M,-1.5%
AP,Industrial,6/6/2017,38.7,39,39.15,38.6,2.05M,-0.3%
AP,Industrial,6/7/2017,38.85,38.7,39,38.7,3.38M,0.4%
AP,Industrial,6/8/2017,38.9,38.85,38.95,38.55,1.76M,0.1%
AP,Industrial,6/9/2017,38.75,38.9,38.9,38.7,2.42M,-0.4%
AP,Industrial,6/13/2017,38.5,38.9,38.9,38.35,987.10K,-0.7%
AP,Industrial,6/14/2017,38.55,38.5,38.8,38.4,930.60K,0.1%
AP,Industrial,6/15/2017,38.7,38.55,38.8,38.55,890.50K,0.4%
AP,Industrial,6/16/2017,38.5,38.7,38.9,38.5,4.21M,-0.5%
AP,Industrial,6/19/2017,39.2,38.85,39.25,38.6,1.07M,1.8%
AP,Industrial,6/20/2017,39.6,39.3,39.7,39.3,1.47M,1.0%
AP,Industrial,6/21/2017,39.65,39.6,39.8,39.2,1.47M,0.1%
AP,Industrial,6/22/2017,39.8,39.8,40,39.6,3.33M,0.4%
AP,Industrial,6/23/2017,39.75,39.8,39.8,39.45,1.06M,-0.1%
AP,Industrial,6/27/2017,39.2,39.35,39.6,38.6,2.01M,-1.4%
AP,Industrial,6/28/2017,38.65,39.5,39.6,38.65,1.09M,-1.4%
AP,Industrial,6/29/2017,38.9,39.15,39.2,38.45,1.71M,0.7%
AP,Industrial,6/30/2017,38.9,38.9,38.9,38.45,1.11M,0.0%
AP,Industrial,7/3/2017,39.95,38.9,39.95,38.5,1.36M,2.7%
AP,Industrial,7/4/2017,38.9,39.5,39.5,38.6,1.56M,-2.6%
AP,Industrial,7/5/2017,39.55,39,39.55,39,2.82M,1.7%
AP,Industrial,7/6/2017,40,39.6,40.1,39.6,2.46M,1.1%
AP,Industrial,7/7/2017,40.2,40,41,39.8,2.69M,0.5%
AP,Industrial,7/10/2017,40.15,40.5,40.55,40,932.50K,-0.1%
AP,Industrial,7/11/2017,40,40.25,40.25,39.7,552.00K,-0.4%
AP,Industrial,7/12/2017,40.25,40,40.25,40,459.70K,0.6%
AP,Industrial,7/13/2017,40.3,40.25,40.3,40,848.90K,0.1%
AP,Industrial,7/14/2017,40.05,40.35,40.45,40.05,1.89M,-0.6%
AP,Industrial,7/17/2017,40.05,40.3,40.3,40,894.80K,0.0%
AP,Industrial,7/18/2017,40.05,40.05,40.45,40.05,748.50K,0.0%
AP,Industrial,7/19/2017,40.1,40.1,40.25,40,653.20K,0.1%
AP,Industrial,7/20/2017,39.25,40.15,40.25,39.25,1.06M,-2.1%
AP,Industrial,7/21/2017,40.2,40,40.2,39.3,958.00K,2.4%
AP,Industrial,7/24/2017,39.35,40,40.1,39.35,958.10K,-2.1%
AP,Industrial,7/25/2017,39.4,39.45,40,39.4,416.10K,0.1%
AP,Industrial,7/26/2017,39.65,39.4,39.9,39.4,958.60K,0.6%
AP,Industrial,7/27/2017,40,39.8,40.3,39.8,1.23M,0.9%
AP,Industrial,7/28/2017,38.8,40,40,38.8,1.04M,-3.0%
AP,Industrial,7/31/2017,39,39,39.6,38.8,1.76M,0.5%
AP,Industrial,8/1/2017,39.05,39,39.4,38.95,398.20K,0.1%
AP,Industrial,8/2/2017,39,39.5,39.5,38.85,1.66M,-0.1%
AP,Industrial,8/3/2017,39.7,39.4,39.75,39,1.47M,1.8%
AP,Industrial,8/4/2017,39.95,39.75,40,39.6,1.51M,0.6%
AP,Industrial,8/7/2017,39.9,39.95,40,39.45,865.80K,-0.1%
AP,Industrial,8/8/2017,39.25,40.1,40.1,39.2,1.43M,-1.6%
AP,Industrial,8/9/2017,39.3,39.5,39.55,39.25,2.96M,0.1%
AP,Industrial,8/10/2017,39.3,39.5,39.5,39.25,1.69M,0.0%
AP,Industrial,8/11/2017,39.5,39.3,39.5,38.95,1.19M,0.5%
AP,Industrial,8/14/2017,39.25,39.7,39.8,39.05,503.90K,-0.6%
AP,Industrial,8/15/2017,39.35,39.3,39.6,39.2,365.50K,0.3%
AP,Industrial,8/16/2017,39.3,39.35,39.5,39.25,1.49M,-0.1%
AP,Industrial,8/17/2017,39.05,39.5,39.5,39.05,1.09M,-0.6%
AP,Industrial,8/18/2017,39.5,39.3,39.5,39.05,764.10K,1.2%
AP,Industrial,8/22/2017,39.55,39.5,39.55,39.3,497.70K,0.1%
AP,Industrial,8/23/2017,39.6,39.7,39.7,39.55,1.23M,0.1%
AP,Industrial,8/24/2017,39.95,39.6,39.95,39.6,973.70K,0.9%
AP,Industrial,8/25/2017,39.9,39.95,40,39.7,495.10K,-0.1%
AP,Industrial,8/29/2017,39.5,40,40,39.15,2.43M,-1.0%
AP,Industrial,8/30/2017,39.4,39.5,39.6,39.05,902.00K,-0.3%
AP,Industrial,8/31/2017,39.5,39.4,39.5,39.1,1.24M,0.3%
AP,Industrial,9/4/2017,39.85,39.6,40.2,39.4,1.04M,0.9%
AP,Industrial,9/5/2017,40.2,39.9,40.2,39,2.22M,0.9%
AP,Industrial,9/6/2017,39.6,40.15,40.15,39.5,867.60K,-1.5%
AP,Industrial,9/7/2017,40,40.1,40.4,39.8,676.60K,1.0%
AP,Industrial,9/8/2017,39.8,40.4,40.4,39.7,1.05M,-0.5%
AP,Industrial,9/11/2017,40.2,39.8,40.4,39.8,1.47M,1.0%
AP,Industrial,9/13/2017,40.7,40.2,41.2,40.05,2.20M,1.2%
AP,Industrial,9/14/2017,40.1,40.7,41.1,40.1,1.22M,-1.5%
AP,Industrial,9/15/2017,40.9,40.5,40.9,40.05,2.48M,2.0%
AP,Industrial,9/18/2017,41.4,40.8,41.4,40.55,1.81M,1.2%
AP,Industrial,9/19/2017,41.15,41.4,41.45,41,1.41M,-0.6%
AP,Industrial,9/20/2017,41.1,41.3,41.3,41.05,717.60K,-0.1%
AP,Industrial,9/21/2017,41.4,41,41.8,41,1.05M,0.7%
AP,Industrial,9/22/2017,41.55,41.8,42.05,41.55,1.18M,0.4%
AP,Industrial,9/25/2017,41.8,41.6,42,41.15,510.10K,0.6%
AP,Industrial,9/26/2017,42,41.95,42,41.55,1.19M,0.5%
AP,Industrial,9/27/2017,42.75,42,42.75,41.8,3.01M,1.8%
AP,Industrial,9/28/2017,42.4,42.75,42.75,42.05,2.57M,-0.8%
AP,Industrial,9/29/2017,42.85,42.25,42.85,42.25,1.40M,1.1%
AP,Industrial,10/2/2017,42.25,42.5,42.9,42,1.66M,-1.4%
AP,Industrial,10/3/2017,42.9,41.85,43.05,41.85,2.23M,1.5%
AP,Industrial,10/4/2017,42.95,42.9,43.1,42.9,1.07M,0.1%
AP,Industrial,10/5/2017,42.75,43,43,42.45,663.30K,-0.5%
AP,Industrial,10/6/2017,41.5,42.7,42.9,41.3,2.15M,-2.9%
AP,Industrial,10/9/2017,42,41.5,42,41.5,1.06M,1.2%
AP,Industrial,10/10/2017,42,42.3,42.3,42,395.00K,0.0%
AP,Industrial,10/11/2017,41.75,42.2,42.3,41.6,506.40K,-0.6%
AP,Industrial,10/12/2017,42.1,41.75,42.1,41.6,667.10K,0.8%
AP,Industrial,10/13/2017,42,42.1,42.3,41.8,1.20M,-0.2%
AP,Industrial,10/17/2017,41.6,42.35,42.4,41.55,1.07M,-1.0%
AP,Industrial,10/18/2017,42.15,41.6,42.15,41.05,482.10K,1.3%
AP,Industrial,10/19/2017,42.75,42,42.75,41.15,905.90K,1.4%
AP,Industrial,10/20/2017,42.65,42.4,42.7,41.6,462.40K,-0.2%
AP,Industrial,10/23/2017,42.55,42.65,42.65,42,1.36M,-0.2%
